State,District,JAN_normal,FEB_normal,MAR_normal,APR_normal,MAY_normal,JUN_normal,JUL_normal,AUG_normal,SEP_normal,OCT_normal,NOV_normal,DEC_normal,JAN_current,FEB_current,MAR_current,APR_current,MAY_current,JUN_current,JUL_current,AUG_current,SEP_current,OCT_current,NOV_current,DEC_current,Flood_Risk
PUNJAB,PATIALA,26.7,24.7,20.9,9.3,15.3,54.9,235.9,208.5,115.9,21.1,4.3,14.5,20.095817378405403,26.65500986986419,15.250259739817222,8.469685782097152,13.73165307534506,55.25009500981578,171.8262623697415,191.48069566487337,84.22821088028759,22.845089692532575,4.9685217923520515,13.993180718096283,Low
PUNJAB,RUPNAGAR,41.6,38.9,51.2,14.7,25.6,65.4,291.0,252.9,119.2,19.7,13.2,23.1,51.84490226822256,27.86983667650273,49.845291448342124,16.926489820704884,28.404302035125728,74.60352428937188,236.4104919260775,306.0508667430978,102.68869601899144,16.89021478960561,15.297868971019698,22.545694171892645,Low
PUNJAB,SANGRUR,18.3,19.3,15.9,10.4,18.7,44.8,160.5,145.8,85.7,20.4,4.7,12.9,23.513798101856803,13.637411689401095,11.861052712249851,13.511272412822896,24.30237481634593,55.79464044597298,157.3670078289874,181.86105919930154,63.23025549880657,17.21765902380964,5.212119680057951,9.527962493552522,Medium
PUNJAB,FARIDKOT,16.1,14.3,17.0,8.1,13.9,36.0,120.0,103.8,65.3,9.8,3.8,7.5,12.395621059269601,13.202315967416657,19.659024817826356,7.928570451291261,14.556198895749192,38.004945483994355,123.35119999192763,74.00268192587639,57.07572244232641,9.144354862059092,4.27832579682681,9.292546523656597,Low
PUNJAB,MOGA,21.3,13.4,15.0,9.7,15.7,33.7,123.0,133.5,63.8,20.9,3.1,7.5,24.735852115707758,10.895346495610324,17.389275104018594,12.54321596673806,13.44738737188604,36.545984855870216,140.90710508799194,153.0509977682406,72.39246667432424,18.466841217634716,3.6090196929160454,6.584966657838957,Medium
PUNJAB,NAWANSHAHR,38.8,39.9,38.6,15.9,19.2,85.3,309.6,254.9,138.8,29.6,10.1,24.9,47.41791288632518,45.00596644612549,32.78028050303343,12.522071980630091,13.51396284142323,82.81027675390499,250.10803682323024,261.86232427441985,121.45016566313751,33.38794915631644,10.502955740763541,31.59630446258611,Low
PUNJAB,FATEHGARH SAH,24.9,21.8,22.6,10.0,13.7,45.6,220.6,174.6,106.3,18.9,7.1,17.0,31.820359976737443,21.487789299909583,18.76764891261793,11.46369250476048,10.046161422640557,42.21937352569154,212.9213288925123,171.86550357102453,128.1708711801986,21.369527863294255,5.549330196211255,12.749663579672292,Medium
PUNJAB,MUKTSAR,16.7,12.7,18.2,7.0,10.9,31.2,113.0,107.5,60.1,11.2,3.5,7.5,18.57204243489211,15.62298569430967,22.520583464324748,8.407484948825036,12.153433182028039,33.11117507284555,144.43307579023266,112.61073201790356,62.8442141054355,13.333033178710055,2.9561251656782352,9.245637387496677,Medium
PUNJAB,MANSA,12.3,18.4,11.3,7.2,8.9,30.3,110.9,122.8,70.8,18.2,2.4,6.3,12.57554672432603,17.277389679706474,12.203493773222332,5.455613298239599,8.029041144703628,30.042809030005984,101.27170120658967,98.20155364504356,52.13055082429323,20.857868034079228,2.060937676422787,6.139517007645143,Low
PUNJAB,BARNALA,14.7,16.9,10.0,11.5,9.6,30.3,129.4,117.5,78.4,18.3,3.9,8.9,11.588259148911884,16.50470905990287,8.145542195883134,9.561931261632846,8.973759187421003,27.791509987308466,91.50124127572724,135.7632681790921,98.06400615523667,12.8833255297282,3.058359242510971,9.727923528062695,Low
PUNJAB,SAS NAGAR(MGA),33.4,24.7,29.5,13.8,24.6,68.8,241.8,216.6,117.3,20.2,7.3,20.7,27.13209951840334,21.681416224070734,34.06742837098652,14.236684282359684,30.56771441209535,80.71800719746521,221.51403991907048,174.2804335606754,104.80315473796068,19.341086257395997,7.430135051634457,20.44772343024132,Low
PUNJAB,TARN TARAN,18.0,18.3,21.5,10.4,12.4,23.5,133.6,111.4,68.3,17.8,4.5,9.5,14.123571654694413,13.154679801954018,17.38557465339911,10.816498776041623,9.778215866436765,21.40528472682379,125.67922122746428,109.23456341544926,52.2238344695071,16.571210192621482,5.139119686676207,7.660122067886711,Low
HIMACHAL,BILASPUR,62.5,66.8,54.0,26.1,41.1,107.4,311.8,304.2,153.6,27.0,14.0,28.7,65.18951961021997,55.81780874849605,48.61741673303291,31.538767018733665,52.21073041004375,130.784240439779,256.24920955156404,242.9313826963709,141.26845766229826,25.787308773317033,10.419247937355326,21.23968897206477,Low
HIMACHAL,CHAMBA,126.2,112.8,120.3,51.2,53.4,132.4,567.3,479.2,227.5,48.7,21.9,56.2,161.68595528377736,144.3317091285694,122.34040680138901,64.72928908430288,55.37613408967839,169.74196860350247,603.4042795638393,498.82319659549296,267.8045734461327,34.329987430712116,23.480241468136,72.61470785239146,Medium
HIMACHAL,KANGRA,83.0,80.2,84.9,39.9,45.1,145.6,583.2,619.4,233.9,48.1,15.8,40.7,93.79788188274503,82.38640573925443,91.70217280669914,47.10024254887977,56.17226536846194,165.46911083095645,540.9408012335994,454.3186235226423,238.30848572990868,47.3815997878166,12.32613636050267,37.67740218587514,Low
HIMACHAL,KINNAUR,102.1,107.8,113.9,77.4,69.4,37.1,75.0,81.3,70.8,35.4,17.5,48.7,80.74949180325143,126.84250899577404,114.24255552341744,79.63381926397463,85.19788582504648,44.46702719520948,82.90637508387901,62.01799749993793,50.730770971696096,45.639780353793036,20.451209415689817,52.06259103219885,Medium
HIMACHAL,KULLU,86.9,97.0,135.2,79.5,72.1,82.4,184.8,165.9,86.6,32.0,23.4,42.3,104.43431916575554,87.8985248337623,154.565373296386,86.5844171711367,89.64221513678613,63.6844421052928,160.68733740166618,206.93830115851338,108.28979614083566,29.948957171204654,26.73753271912734,40.00110233046975,Medium
HIMACHAL,LAHUL & SPITI,132.8,137.1,176.6,108.9,91.7,52.4,164.5,139.9,101.4,52.2,29.6,61.7,92.97935589301778,175.67981976976884,208.34554184703356,134.33661659999055,82.0631895181101,65.60253616148057,148.29960363578525,112.49190627199856,80.23783553132108,48.343177959978696,25.083257101955844,51.216546102669554,Low
HIMACHAL,MANDI,71.1,67.5,81.7,48.3,64.3,160.1,411.2,370.1,152.0,34.4,15.3,30.9,58.76875957268708,83.06229355608366,68.27675441060293,60.15145037237223,52.379588487548176,183.922311398907,506.6619786046136,420.12097616644934,131.52237330303768,31.369980450097593,17.07091748486721,24.601472075608346,Medium
HIMACHAL,HAMIRPUR,73.0,61.4,59.1,27.1,42.7,143.3,384.8,391.2,159.6,41.1,13.9,31.0,90.72862828457316,54.82664868083358,58.28588139807474,19.92678588553126,39.56943104272676,115.51835805087637,281.0867414915823,503.069733868195,145.0261056253009,36.32557543977359,11.0684234664975,36.414854894174596,Low
HIMACHAL,SHIMLA,69.1,70.3,80.0,48.3,65.0,104.7,226.9,189.0,113.3,32.6,13.9,28.3,59.214031762270395,65.3332007019468,90.89309819515532,46.72171262446421,55.872780566529016,92.78519435114707,265.5262074727064,182.45922210683142,142.52275108476994,23.885040502420846,17.485889940014086,33.91070967424163,Medium
HIMACHAL,SIRMAUR,58.4,53.3,42.4,20.4,31.9,140.9,508.0,485.6,190.1,44.0,9.2,34.1,70.1814535670208,51.5445824671977,47.81437090696107,16.312243266800607,39.10874067875933,151.2163273998065,585.141759398035,418.7777672815984,136.23060634204674,45.557762229962904,11.335260893306343,24.059519058854946,Low
HIMACHAL,SOLAN,71.7,66.1,62.6,27.9,48.8,130.3,368.4,331.8,169.6,44.1,12.9,32.0,74.3322690640143,78.34169514011307,50.469584233672975,31.355597511135574,61.24773187480885,125.18945837670232,471.27849756879397,309.9659033995265,178.0136263251156,33.36095943070601,13.252622400014358,26.708389159625774,Medium
HIMACHAL,UNA,46.3,45.1,40.9,17.2,26.8,67.6,340.0,310.3,144.8,32.1,15.5,24.1,44.728658099796405,55.285467015612305,44.14842560625781,21.7460720582089,31.491009494369877,80.81860770017465,329.66721193683816,291.2244351166311,118.82014476896231,32.1862730081011,19.56499279769606,21.394131606383116,Low
JAMMU AND KASHMIR,ANANTNAG,83.2,100.7,152.7,113.4,101.1,65.2,87.4,82.1,50.4,39.5,38.5,55.4,101.28327793287738,87.58745559662196,119.04545546055584,135.6822446091944,90.83903213541768,65.96294134792443,108.73841424646618,99.60895267897811,62.535545034879036,47.48546903161555,35.54534132103781,44.515667345710625,Medium
JAMMU AND KASHMIR,BARAMULLA,116.1,157.0,189.6,145.9,111.4,60.5,71.2,70.0,46.0,47.6,35.9,80.8,94.71098789522368,193.12614133347466,134.11761095426402,186.67757982900613,118.33989397944707,76.59623654743557,65.72674281959715,58.1400521443331,33.80778844026351,57.280366461287535,37.89217778879036,96.08895118039351,Medium
JAMMU AND KASHMIR,DODA,119.4,161.8,213.5,127.5,100.4,72.6,146.4,125.8,96.6,40.9,46.5,84.1,107.16771981839308,164.65217866449217,178.93398356209306,108.78503754373229,128.6617196803988,70.30763199080488,129.0453754798303,110.96226249056004,117.2155439070254,37.97742772391485,40.24582974670787,78.95049767760551,Low
JAMMU AND KASHMIR,JAMMU,56.3,66.6,68.9,37.2,39.9,63.9,366.6,323.6,106.4,31.5,15.7,34.7,50.755922734319455,53.556947453975894,78.83015584074829,37.50762536028652,47.595375996822746,58.87206506490723,470.5428686499492,361.8267903466141,116.26164127003342,37.460134180177754,14.66140844699949,33.64414334223587,Medium
JAMMU AND KASHMIR,KATHUA,85.7,59.0,45.4,20.0,12.5,62.5,387.8,404.2,127.5,29.0,8.6,26.0,64.79156296856372,49.519044374383526,58.280777917334085,22.600299200990634,16.229626612384674,67.57292457027131,310.7351634436768,452.6223500288944,99.51546814373457,28.724547327790315,10.232754159808948,23.633566990413712,Low
JAMMU AND KASHMIR,LADAKH (LEH),8.1,7.3,8.8,8.0,8.0,3.8,13.1,14.1,8.6,7.2,3.6,4.0,9.476072859369852,9.36458468011637,6.968144620242585,7.903264168879872,5.698470484485259,4.7555201487915255,12.909938383255714,13.635635237225523,6.728594740422027,7.873009234020922,4.551352797543669,2.8974066501507147,Low
JAMMU AND KASHMIR,UDHAMPUR,108.5,120.3,134.8,64.3,41.1,91.5,514.7,551.1,219.9,42.6,24.8,60.3,134.9724359544437,125.3940604629291,100.35884018043939,58.14096061439288,43.79212109315028,109.7097184446631,555.0309635636307,676.0394521248542,260.2275050472474,46.41026914741713,20.112037835848625,64.19909994364019,Medium
JAMMU AND KASHMIR,BADGAM,56.6,65.9,106.8,88.1,79.3,35.3,55.5,55.1,40.5,32.8,27.7,28.1,40.792089227257264,63.89240075463879,102.90821030628325,85.56526180978746,66.99938403796989,44.539514657611676,46.76462118939022,57.821559615203626,42.827465593291464,37.073882882784844,25.221632792621477,30.54052151462738,Low
JAMMU AND KASHMIR,KUPWARA,87.1,126.3,240.6,154.8,99.6,59.0,88.0,74.7,31.5,51.1,52.0,68.0,62.80604047546403,93.65645856044132,183.66500591379148,111.23612278423452,103.62912694256327,72.4363445695908,99.12300595896598,75.14009115632904,38.18194755965763,54.928649425506606,52.2669385301582,61.962611382932465,Low
JAMMU AND KASHMIR,PULWAMA,42.5,48.2,77.2,72.4,57.9,25.5,42.5,47.4,36.0,21.0,12.9,21.1,36.524028586305356,54.256947693943204,95.14300864289932,89.98837295075306,56.603700873175946,22.5475432573238,45.97466757842469,59.34011335617508,32.07341642970654,14.896682701614365,10.629896454645065,17.388867874835515,Medium
JAMMU AND KASHMIR,SRINAGAR,56.7,68.8,104.0,86.8,68.0,37.4,55.6,60.9,30.4,31.7,29.0,44.3,68.03485290713975,76.95834602784214,102.82671588940062,87.00649622872785,68.61474515180126,43.64449357058309,53.408575134601115,66.12976415267153,38.12858021636727,26.938863280666038,34.251764005774994,54.41283153382402,Medium
JAMMU AND KASHMIR,KARGIL,25.6,25.6,25.1,19.7,22.0,5.5,11.6,24.0,8.6,14.5,20.6,20.5,26.755354626932423,30.56401470475805,26.82296711460261,16.093281731011135,26.388796970563334,4.74260028601641,10.12014799714806,22.703777479068336,8.336014353478696,17.97535415074159,16.872922075095364,26.529874398638636,Medium
JAMMU AND KASHMIR,POONCH,138.9,124.2,158.5,99.0,69.6,116.6,344.2,191.5,108.2,27.4,40.4,55.6,120.44930361814306,126.15415664143812,182.4666501267238,107.66952127215022,77.82938402627074,94.54652031731828,375.1593814778803,207.03565003383255,84.86803652037155,21.189034850029884,50.602648914994795,71.5672311694923,Medium
JAMMU AND KASHMIR,RAJOURI,59.3,66.7,60.6,23.6,27.5,46.4,249.0,253.8,100.3,38.8,11.3,19.9,64.12242824691806,52.65638916321367,44.229029531376106,26.818441945747676,30.71521877219755,50.1995664976578,231.72670385047985,240.04370988111106,107.60636538976685,37.87095677963055,14.490818853547696,20.946408468740014,Low
JAMMU AND KASHMIR,BANDIPORE,68.7,93.3,119.6,89.4,63.5,30.8,46.1,57.8,33.9,38.0,26.6,32.7,77.43337965821334,88.3332893688994,115.67549486123845,109.89797605561832,59.053648968405284,33.733070888572236,42.34659419277314,43.686259942679584,41.57086090815621,38.39174873779446,23.685463825963865,30.91137943907041,Medium
JAMMU AND KASHMIR,GANDERWAL,56.7,68.8,104.0,86.8,68.0,37.4,55.6,60.9,30.4,31.7,29.0,44.3,69.7935298877876,70.48981763165031,129.95027363817857,89.52989007851805,62.67415089630518,33.56679881632259,59.504900359153645,72.35807720858026,38.782879759899814,26.43998960253529,35.4260787980178,52.948226966708255,Medium
JAMMU AND KASHMIR,KULGAM/(ANT),75.9,70.6,131.9,130.6,107.1,41.6,79.9,78.8,68.6,38.1,27.8,28.0,83.8938013450597,71.03861034300128,160.0222926585516,146.90979059536446,127.55153541849286,35.593796383830544,66.55523743631147,68.93769306883338,71.52163408115463,46.810538360849094,31.89794048907674,23.49589350218786,Medium
JAMMU AND KASHMIR,SHOPAN,48.5,72.9,119.1,121.3,90.8,42.7,85.1,91.9,46.0,31.9,28.6,39.9,45.9274970279966,77.66884531726275,145.94404978778812,131.91162119135404,93.26285431201762,54.466556072110905,81.08523844624987,110.98415589791344,34.39288783901021,39.854825810251086,35.724063933193875,28.016643381293754,Medium
JAMMU AND KASHMIR,SAMBA,56.3,66.6,68.9,37.2,39.9,63.9,366.6,323.6,106.4,31.5,15.7,34.7,67.73785503319388,52.400158317306506,59.91315481438283,27.28753869367837,29.775799481069296,53.761291090455714,327.09303809109343,406.22531224805965,131.9793360805672,24.151071935743435,16.9439223423114,27.39373835107608,Medium
JAMMU AND KASHMIR,KISTWAR,119.4,161.8,213.5,127.5,100.4,72.6,146.4,125.8,96.6,40.9,46.5,84.1,93.19280294964021,202.5480955178753,264.3401914092123,90.55126035623968,113.96380512496499,93.33917451876322,123.05370440393261,119.48715965785284,100.16294322921193,50.715804560058665,44.51224393120492,80.72485029780208,Medium
JAMMU AND KASHMIR,REASI,101.5,93.0,84.6,43.5,40.0,83.2,440.5,556.9,242.0,42.2,12.2,56.9,131.20381821473921,77.78410456136199,107.25603093571073,40.23266607931837,39.752976581836556,59.91645413606059,371.6342093374773,535.9508397449636,218.30639202644505,49.11290431103182,9.268097341015853,41.410919651087866,Low
JAMMU AND KASHMIR,RAMBAN(DDA),144.5,190.8,211.6,112.9,85.0,61.4,132.2,120.2,86.8,42.1,43.6,97.3,172.70209810772744,184.51490800322347,204.30975338884895,85.62686577049159,90.41465910837188,76.28280339172473,148.00173374218966,103.58526579270688,93.79668904829552,45.46679944019099,44.65540597826499,88.77029719125207,Medium
RAJASTHAN,BARMER,1.2,1.7,2.3,3.2,9.1,27.4,88.6,86.7,40.7,4.1,3.2,0.4,0.9861554055259668,1.914420481145144,2.1866022967880068,4.151053503798221,8.004297464504852,29.199710941237353,78.24940531488384,63.56850684959699,38.77908510167297,3.520458111840318,3.1668534023340826,0.4847357385338571,Low
RAJASTHAN,BIKANER,4.1,7.8,5.7,4.1,14.3,29.2,85.7,74.6,39.2,4.4,2.5,2.4,4.933112088045099,8.53337471421019,5.096996681235643,4.57312429019082,13.734708021056772,21.24600562905122,85.34694027529105,64.25642858678609,44.66182039761547,3.8785389094414167,1.9425186906334366,1.942194673113259,Low
RAJASTHAN,CHURU,6.2,7.4,6.3,4.9,16.4,37.7,126.6,101.7,47.7,9.9,2.4,2.4,6.776449888892325,8.218322679714591,8.0778240763024,4.507003738810632,12.069459164744247,46.750892642198515,130.48629883465324,101.18809536484005,46.58357945287939,11.970179184331956,1.8498141993325166,2.096900053121634,Medium
RAJASTHAN,SRI GANGANAGA,6.0,8.0,9.3,7.0,11.6,25.5,79.3,64.9,31.7,3.1,2.1,4.4,4.486929098932736,9.942604717109328,7.647785371724502,5.324808360716199,10.680951238568621,24.297064858485456,94.6056372636115,60.20019900997142,39.264732466464636,2.587347952135929,2.468859175825627,4.315502385562565,Medium
RAJASTHAN,JAISALMER,1.7,2.9,2.2,3.8,6.6,19.4,59.3,56.9,22.8,3.1,1.5,1.0,1.4618280937649228,2.392628072476073,2.439728703508072,2.844078639624912,8.008805553793465,19.027412016822915,45.71305490475708,46.75674074968756,29.620231624711046,2.3052874577142553,1.781755687730493,1.0431543476022047,Low
RAJASTHAN,JALORE,1.8,1.1,2.6,1.4,8.2,34.5,161.1,132.2,66.4,9.2,7.6,1.0,1.6576794768488534,1.1761660549926722,2.9846033132699668,1.7917389805392077,7.299383567737852,39.478077649972015,179.930234365728,138.1368332781494,53.04930676398796,11.819570498956807,9.313183049764477,0.7880511571853952,Medium
RAJASTHAN,JODHPUR,2.9,3.1,2.7,5.2,11.1,27.9,109.5,94.6,42.5,4.9,2.7,1.0,3.016689693114558,3.7704221447213753,3.214433640553596,5.87269202557914,10.555361101104156,29.06806424074572,121.87103636960902,105.71473684977894,40.612848501662015,4.145212528245564,2.6281747325632936,0.8714433292594331,Medium
RAJASTHAN,NAGAUR,4.1,5.5,2.7,4.7,15.3,42.5,142.6,116.0,47.4,7.9,2.6,2.8,4.254711994100422,5.363266295760438,2.9171350555462743,5.3852434036253545,15.820459829195787,43.09747672400293,156.6675075493172,123.72112033052339,51.54930191404832,7.137930501845082,1.8949415023824923,3.4681913239929725,Medium
RAJASTHAN,PALI,3.7,2.5,2.9,2.7,9.5,41.9,177.3,152.9,74.6,11.9,4.6,1.2,4.618255777438716,2.620383620606077,3.679339983694235,3.2684452361666705,6.708279859506249,30.163331165726973,218.7916802632171,126.29436697782363,77.55454471898948,9.176743585765026,5.910633265958693,0.8929763833562379,Medium
RAJASTHAN,HANUMANGARH,7.5,8.6,5.7,4.9,13.0,32.2,103.4,83.4,33.5,3.4,3.6,2.4,6.68478389106549,6.579412482193215,5.889524995958233,4.370321475816717,10.976495741818752,30.503198258815654,107.48507202415128,101.86597134281469,30.492032651323605,3.355916380083871,4.609361877574874,2.125041656718546,Medium
RAJASTHAN,AJMER,3.7,2.0,2.1,2.2,8.9,43.6,171.0,155.0,60.0,9.7,2.5,1.5,3.860175076835603,2.00857174926794,2.4201984151348626,1.555148733904182,10.614659864605327,44.50465291832911,130.370319634906,177.69917005815898,59.69590044758403,6.824123272411882,2.130415491390832,1.1298757054486297,Low
RAJASTHAN,ALWAR,9.6,10.2,5.6,5.5,15.8,44.2,196.9,213.3,100.9,20.0,4.1,4.8,7.011882338085586,9.140941062217422,5.64865925098978,5.118155737881094,12.721331000650965,49.215484325469376,239.38692060367012,155.83629181535778,119.21846616438475,17.299570998816563,4.209580808123195,5.2974282219311455,Low
RAJASTHAN,BANSWARA,2.8,0.5,1.6,0.9,5.2,97.7,284.3,302.5,147.3,24.4,12.6,3.2,3.033113567258405,0.4299076478320589,1.3392046902705614,0.7780931101907864,4.2563250515940885,72.40421485314579,242.32518415120154,330.2546688960769,172.40480100512303,18.057717422551992,15.223292393702547,2.9456409108830566,Low
RAJASTHAN,BHARATPUR,9.3,8.9,5.3,3.8,11.2,40.4,184.7,229.8,102.7,17.7,3.4,3.9,8.545935061295134,10.210727849795589,4.58831512340688,4.014211581617602,11.590263095326895,36.624076649905085,210.3524700636607,222.13613633634517,113.37020607705425,19.366637861481024,2.479277783548777,3.1128853961274956,Medium
RAJASTHAN,BHILWARA,4.8,3.8,3.9,3.0,10.4,60.0,213.6,217.7,89.6,11.7,8.0,3.7,5.968376675808564,3.616133029869155,3.6840019902821117,2.1593891338066498,11.879076696761864,56.08794635118852,198.0414304199528,204.814613287958,70.7613032054809,12.637138310061431,6.309332512589159,2.7943091036078687,Low
RAJASTHAN,BUNDI,5.6,3.3,3.3,2.3,6.6,62.2,256.6,235.8,101.3,16.7,8.3,3.6,6.619737067168143,4.060200605502223,3.34283329782154,2.388954951302744,6.014264604324183,75.7600189821354,294.59872546281537,250.88594332081703,73.44211351865788,21.312832327329158,8.497831706680953,4.095545949935917,Medium
RAJASTHAN,CHITTORGARH,4.3,1.5,2.7,3.3,10.1,71.5,249.9,269.9,118.4,18.1,13.2,2.4,5.504936511621614,1.2204227799941214,3.014586595586173,4.269667978031743,9.333994149789639,80.56250804367252,196.35498964017825,244.42709016834445,151.71965200082727,18.853351160357573,9.688119385068784,2.9736643868981383,Low
RAJASTHAN,DUNGARPUR,1.7,0.6,1.8,1.2,4.6,77.1,228.5,221.9,110.3,14.8,12.6,2.7,1.8032829373156003,0.4931223134726403,1.5696445632203082,1.2948602530624957,3.7505497860477512,72.41995754751872,172.49958983319794,288.44946750470297,125.86290518994197,15.982528498997922,10.690919133892313,3.423270840905753,Medium
RAJASTHAN,JAIPUR,6.7,7.5,2.4,3.9,15.0,52.1,206.9,192.5,73.1,11.8,2.7,2.6,8.056078550482804,6.997767997709082,2.7647022170847557,3.7518892174458003,11.251633291728623,56.79670460949982,223.62077402516803,243.99030460134546,60.24435494938689,8.361370551459148,3.181827627118746,3.3375347466539824,Medium
RAJASTHAN,JHALAWAR,6.8,2.3,3.4,1.4,7.0,84.1,285.8,335.8,149.4,27.0,11.6,5.6,7.095534768257694,1.7204013904969724,3.5777723676540263,1.6175776852540205,8.879975639419255,84.300865414379,208.06588754865527,260.4049197395684,164.37352288330382,27.90207319845935,13.767734415877811,4.009484820508816,Low
RAJASTHAN,JHUNJHUNU,7.7,9.1,6.3,5.0,20.7,52.9,153.1,144.0,60.0,13.3,3.5,5.4,5.705707710717499,10.933577747805364,6.321635229801646,5.448097116249979,20.93678978406111,68.64212680261986,110.80753229376742,176.37736152347034,60.03457390285603,11.056265761016613,3.6061515256015415,5.016687101509004,Medium
RAJASTHAN,KOTA,6.8,3.2,3.2,2.5,6.9,69.8,275.2,276.8,124.5,24.9,10.6,3.5,6.5763615586092135,2.5112328740159775,4.128816522502122,2.3229974528297554,5.70558061101551,68.21356507784459,246.98575641405534,321.5957064860856,156.73288921729662,29.039853266046904,12.18821006334803,4.476963695739762,Medium
RAJASTHAN,SAWAI MADHOPUR,7.3,6.4,2.9,2.9,9.8,53.9,253.4,264.5,92.2,19.4,4.7,3.6,8.450944927643237,6.132816352935681,3.434281291048679,3.3279460838063715,10.721374424576716,47.684709060116816,182.50933639343535,195.8555790495853,66.54649163252903,24.8574206437232,5.723528136341592,3.367133370771893,Low
RAJASTHAN,SIKAR,7.2,8.3,4.2,4.7,19.1,48.2,167.1,134.0,53.2,10.7,3.8,3.3,7.92702106729002,7.267927155446521,3.5060084913610323,3.9402125106777253,24.27596971839852,57.74894497306628,161.90007796865913,144.72285114993312,64.46493525275234,10.940374052866161,4.194505678080759,4.007276204685826,Medium
RAJASTHAN,SIROHI,4.1,1.5,3.2,2.7,10.1,72.2,332.0,313.0,151.4,12.9,8.6,1.7,4.733420906645764,1.722043826799124,3.579094570126756,1.9257795898283827,12.458802227919744,65.41872181165459,354.80036241816333,220.86157026270936,165.21359270520398,16.453255309540317,11.138868211683263,1.530417763789665,Low
RAJASTHAN,TONK,5.0,5.3,2.7,3.0,10.1,56.1,219.7,210.5,79.7,13.9,4.9,3.0,5.896380245720804,5.319470281346298,1.9311140899768768,2.4728026354339434,7.862707846187501,40.93713155112069,231.96245514054795,239.76907480010516,61.274596318465825,13.229974429068632,4.543725471675334,2.323508466953026,Medium
RAJASTHAN,UDAIPUR,2.8,2.0,4.3,2.2,8.2,73.6,207.5,203.7,106.5,15.2,11.1,2.6,2.547013921638098,1.8533553999328602,5.069298540729047,2.065117857079459,9.046693878941557,91.36399366538221,209.27886895165835,229.93767794275507,81.93798071752714,16.53639081331248,14.149546564530917,3.2026989762568285,Medium
RAJASTHAN,DHOLPUR,8.6,9.5,7.0,2.5,8.6,54.5,211.7,266.1,117.7,26.3,4.3,5.3,11.11470531791362,9.582774330080644,8.429296135901748,2.4643585587673664,6.440860852815565,53.32651888247035,190.44096441159965,343.9025127384695,95.71387258714635,27.856270632902255,4.591923302249793,4.475407784824255,Medium
RAJASTHAN,BARAN,7.1,3.2,2.8,1.7,6.5,73.3,295.3,303.6,120.0,25.2,9.7,4.3,8.129963226179969,3.3448091466192196,2.493629864640334,1.3585262273223073,7.224109769804856,65.1321223704272,206.9705914056119,261.7145897717009,86.80179046569877,26.814419622576615,10.241794766117254,4.699955637959025,Low
RAJASTHAN,DAUSA,8.7,7.0,4.2,4.1,12.8,52.4,237.0,228.2,94.5,17.1,4.7,4.1,10.890070383401916,7.840375615315707,3.3327349670941118,4.931498556477845,10.809788932725015,50.20618509522275,248.66794568948686,280.4881647197487,90.29040041786939,20.748214704451843,3.835880519720992,4.183421129004705,Medium
RAJASTHAN,RAJSAMAND,4.0,2.2,3.7,2.6,12.3,68.1,176.8,177.6,83.5,13.7,6.9,3.1,3.981760397258392,2.692605404039071,2.7249102884804532,2.020116364359234,10.370020368065385,72.5958463887513,145.05788064235722,166.3860008979904,59.3050655535694,15.30631442810915,5.532863414359255,3.667283772496978,Low
RAJASTHAN,KARAULI,9.1,7.7,3.5,2.4,9.9,50.8,220.5,269.8,96.3,17.0,5.4,3.8,11.436826709523757,7.142246349288764,4.2446457387449055,2.3752371979841067,11.038877869049664,55.285254148768416,171.7974744672038,193.4566494287225,93.72953172241225,14.990145681161618,5.926197837172954,3.565084588015237,Low
RAJASTHAN,PRATAPGARH(CHT,3.6,1.2,3.4,3.3,5.8,108.3,283.3,290.4,163.8,32.8,16.4,3.0,3.2272140413887844,1.246558320327577,2.615914273327228,4.0967046356818635,6.0375665420759095,133.7713087582324,359.5745060007157,358.2590277551109,141.318675460814,25.884064911946513,19.293127044104878,2.3155601562004517,Medium
MADHYA PRADESH,BETUL,7.5,8.5,9.3,5.9,6.4,137.0,290.6,293.4,197.5,49.4,13.4,9.9,5.987368966974394,9.004507144888924,8.291819201203129,5.309072593446765,6.858650281586924,163.8850890518879,305.67830544193725,357.30638124932534,195.3249777683145,42.37555976010098,14.308923492419861,11.653384161760636,Medium
MADHYA PRADESH,VIDISHA,14.0,8.2,5.1,1.4,4.4,110.3,356.2,376.0,162.5,24.0,11.9,10.8,14.932960980977782,6.400696279705809,5.946549851395914,1.7516535284387993,5.040532674824854,114.13510254569934,319.2214657244613,285.9822124011457,143.4435787249212,17.21593401756698,9.43864808228434,11.42480222574283,Low
MADHYA PRADESH,BHIND,10.4,7.1,4.2,1.3,4.6,55.6,221.5,261.4,147.0,39.5,3.9,6.9,10.980033839614395,7.521618256522271,5.1453994902607185,1.5133754524687382,4.225168767378849,49.84486061874778,214.98406622410127,198.07367698146837,126.3597131455908,45.198726587614495,3.5049149148242957,7.69576794826343,Low
MADHYA PRADESH,DATIA,9.1,8.5,5.0,3.4,6.6,62.2,246.0,293.0,174.6,39.8,4.1,7.9,11.489687108506525,7.037816944644799,5.421947884367739,2.9404862497224835,6.854021992236053,74.66364790863966,259.451674063714,317.28746384460777,138.2369897817984,36.15750294042683,4.400859866823652,9.541706436018947,Medium
